freq,psd_x,psd_y,psd_z,psd_xyz
86.7,6.891e+03,8.800e+03,7.851e+04,9.421e+04
88.3,4.867e+03,6.452e+03,9.742e+04,1.087e+05
89.9,4.451e+03,5.968e+03,1.328e+05,1.432e+05
91.5,3.624e+03,5.071e+03,1.387e+05,1.474e+05
93.1,2.343e+03,3.264e+03,1.309e+05,1.365e+05
94.7,1.459e+03,2.188e+03,1.251e+05,1.287e+05
96.3,9.289e+02,2.083e+03,1.142e+05,1.172e+05
97.9,1.070e+03,3.293e+03,1.077e+05,1.121e+05
99.5,1.284e+03,5.403e+03,1.217e+05,1.284e+05
101.1,1.277e+03,8.261e+03,1.309e+05,1.404e+05
102.7,1.319e+03,1.000e+04,1.271e+05,1.384e+05
104.4,1.450e+03,8.758e+03,1.052e+05,1.154e+05
106.0,1.604e+03,5.870e+03,8.330e+04,9.078e+04
107.6,1.404e+03,3.749e+03,7.528e+04,8.044e+04
109.2,1.834e+03,3.001e+03,6.778e+04,7.261e+04
110.8,1.863e+03,4.150e+03,6.285e+04,6.886e+04
112.4,1.883e+03,5.095e+03,6.892e+04,7.590e+04
114.0,2.081e+03,6.472e+03,9.158e+04,1.001e+05
115.6,2.333e+03,1.168e+04,1.195e+05,1.335e+05
117.2,2.484e+03,1.628e+04,1.354e+05,1.541e+05
118.8,3.424e+03,1.365e+04,1.394e+05,1.565e+05
120.4,5.440e+03,9.054e+03,1.492e+05,1.637e+05
122.0,6.141e+03,9.466e+03,1.555e+05,1.711e+05
123.6,5.803e+03,1.007e+04,1.515e+05,1.674e+05
125.2,4.945e+03,1.043e+04,1.454e+05,1.608e+05
126.8,4.345e+03,1.116e+04,1.396e+05,1.551e+05
128.4,3.841e+03,1.208e+04,1.336e+05,1.495e+05
130.0,3.569e+03,1.282e+04,1.271e+05,1.435e+05
131.6,3.326e+03,1.259e+04,1.168e+05,1.327e+05
133.3,1.757e+03,6.354e+03,5.492e+04,6.303e+04
134.9,4.192e+02,1.357e+03,5.164e+03,6.940e+03
136.5,2.792e+02,1.041e+03,1.744e+03,3.064e+03
138.1,2.365e+02,7.783e+02,1.537e+03,2.552e+03
139.7,1.729e+02,5.323e+02,1.287e+03,1.992e+03
141.3,1.636e+02,3.939e+02,1.180e+03,1.738e+03
142.9,1.547e+02,3.414e+02,1.162e+03,1.658e+03
144.5,1.685e+02,2.934e+02,1.133e+03,1.595e+03
146.1,1.508e+02,2.554e+02,1.132e+03,1.539e+03
147.7,1.593e+02,2.361e+02,1.260e+03,1.655e+03
149.3,1.924e+02,2.081e+02,1.675e+03,2.076e+03
150.9,2.122e+02,1.831e+02,1.881e+03,2.276e+03
152.5,2.060e+02,1.491e+02,1.702e+03,2.057e+03
154.1,1.823e+02,1.134e+02,1.582e+03,1.878e+03
155.7,1.855e+02,9.246e+01,1.365e+03,1.643e+03
157.3,1.961e+02,9.786e+01,1.160e+03,1.454e+03
158.9,1.744e+02,9.356e+01,1.243e+03,1.511e+03
160.5,1.699e+02,1.140e+02,1.284e+03,1.568e+03
162.1,2.056e+02,1.634e+02,1.114e+03,1.483e+03
163.8,2.555e+02,1.743e+02,9.015e+02,1.331e+03
165.4,3.009e+02,1.712e+02,7.550e+02,1.227e+03
167.0,3.519e+02,1.544e+02,6.854e+02,1.192e+03
168.6,4.503e+02,1.543e+02,6.570e+02,1.262e+03
170.2,5.882e+02,1.891e+02,8.075e+02,1.585e+03
171.8,8.681e+02,1.554e+02,1.330e+03,2.353e+03
173.4,1.038e+03,1.465e+02,1.969e+03,3.154e+03
175.0,9.586e+02,2.271e+02,2.110e+03,3.296e+03
176.6,7.980e+02,4.307e+02,1.958e+03,3.186e+03
178.2,6.013e+02,1.290e+03,1.808e+03,3.699e+03
179.8,3.752e+02,1.960e+03,1.555e+03,3.890e+03
181.4,2.023e+02,1.212e+03,9.405e+02,2.355e+03
183.0,2.415e+02,5.109e+02,4.756e+02,1.228e+03
184.6,3.158e+02,3.787e+02,2.629e+02,9.574e+02
186.2,2.700e+02,3.087e+02,1.962e+02,7.749e+02
187.8,2.728e+02,3.223e+02,2.183e+02,8.135e+02
189.4,3.320e+02,2.432e+02,2.536e+02,8.289e+02
191.0,3.536e+02,1.966e+02,3.045e+02,8.546e+02
192.7,3.480e+02,2.418e+02,3.613e+02,9.511e+02
194.3,3.984e+02,3.069e+02,3.901e+02,1.095e+03
195.9,4.170e+02,3.849e+02,3.231e+02,1.125e+03
197.5,3.997e+02,4.500e+02,2.838e+02,1.133e+03
199.1,5.021e+02,5.374e+02,3.158e+02,1.355e+03
