freq,psd_x,psd_y,psd_z,psd_xyz
96.2,2.266e+04,5.191e+04,3.631e+02,7.494e+04
97.7,1.841e+04,5.232e+04,2.822e+02,7.102e+04
99.2,1.520e+04,5.591e+04,3.505e+02,7.146e+04
100.7,1.205e+04,6.428e+04,4.000e+02,7.673e+04
102.3,1.031e+04,7.496e+04,4.111e+02,8.568e+04
103.8,8.730e+03,8.499e+04,3.863e+02,9.411e+04
105.3,7.921e+03,9.061e+04,4.097e+02,9.894e+04
106.8,8.390e+03,8.728e+04,5.325e+02,9.620e+04
108.4,8.332e+03,7.492e+04,7.400e+02,8.399e+04
109.9,6.474e+03,5.907e+04,9.856e+02,6.653e+04
111.4,3.851e+03,4.444e+04,8.865e+02,4.918e+04
112.9,2.499e+03,3.626e+04,9.925e+02,3.975e+04
114.5,1.326e+03,3.699e+04,1.395e+03,3.971e+04
116.0,5.258e+02,4.097e+04,2.089e+03,4.358e+04
117.5,6.453e+02,4.171e+04,3.282e+03,4.564e+04
119.0,1.888e+03,5.112e+04,4.374e+03,5.739e+04
120.6,2.969e+03,6.955e+04,4.537e+03,7.705e+04
122.1,4.273e+03,1.003e+05,4.582e+03,1.091e+05
123.6,5.015e+03,1.369e+05,4.440e+03,1.463e+05
125.1,5.108e+03,1.505e+05,3.435e+03,1.590e+05
126.7,4.792e+03,1.529e+05,3.078e+03,1.608e+05
128.2,4.000e+03,1.574e+05,3.641e+03,1.650e+05
129.7,3.788e+03,1.603e+05,2.786e+03,1.668e+05
131.3,3.581e+03,1.496e+05,1.807e+03,1.550e+05
132.8,2.063e+03,8.261e+04,7.984e+02,8.547e+04
134.3,3.190e+02,8.448e+03,2.570e+02,9.024e+03
135.8,1.113e+02,4.301e+02,2.292e+02,7.706e+02
137.4,1.041e+02,5.237e+02,3.228e+02,9.505e+02
138.9,9.642e+01,6.623e+02,5.068e+02,1.265e+03
140.4,7.051e+01,8.435e+02,5.390e+02,1.453e+03
141.9,6.364e+01,1.021e+03,6.160e+02,1.701e+03
143.5,6.235e+01,1.230e+03,7.596e+02,2.052e+03
145.0,6.649e+01,1.494e+03,8.380e+02,2.399e+03
146.5,5.726e+01,1.656e+03,9.167e+02,2.630e+03
148.0,5.428e+01,1.770e+03,1.040e+03,2.865e+03
149.6,6.287e+01,1.886e+03,1.186e+03,3.135e+03
151.1,6.719e+01,1.915e+03,1.140e+03,3.122e+03
152.6,7.595e+01,1.993e+03,1.062e+03,3.131e+03
154.1,8.791e+01,2.076e+03,9.703e+02,3.134e+03
155.7,9.666e+01,2.119e+03,7.742e+02,2.990e+03
157.2,1.110e+02,2.044e+03,8.288e+02,2.984e+03
158.7,1.543e+02,1.922e+03,8.865e+02,2.962e+03
160.3,1.763e+02,1.849e+03,6.825e+02,2.708e+03
161.8,1.616e+02,1.753e+03,6.124e+02,2.527e+03
163.3,1.488e+02,1.625e+03,6.043e+02,2.378e+03
164.8,1.411e+02,1.629e+03,5.059e+02,2.276e+03
166.4,1.514e+02,1.809e+03,4.078e+02,2.368e+03
167.9,1.627e+02,1.774e+03,3.708e+02,2.308e+03
169.4,1.499e+02,1.654e+03,3.024e+02,2.106e+03
170.9,1.356e+02,1.562e+03,2.761e+02,1.974e+03
172.5,1.345e+02,1.512e+03,2.784e+02,1.925e+03
174.0,1.394e+02,1.434e+03,2.916e+02,1.865e+03
175.5,1.395e+02,1.389e+03,2.774e+02,1.806e+03
177.0,1.333e+02,1.362e+03,2.566e+02,1.752e+03
178.6,1.264e+02,1.417e+03,2.593e+02,1.803e+03
180.1,1.200e+02,1.505e+03,2.772e+02,1.902e+03
181.6,1.161e+02,1.446e+03,2.339e+02,1.796e+03
183.1,1.185e+02,1.412e+03,1.909e+02,1.721e+03
184.7,1.227e+02,1.341e+03,1.873e+02,1.651e+03
186.2,1.324e+02,1.358e+03,2.014e+02,1.692e+03
187.7,1.443e+02,1.377e+03,2.151e+02,1.736e+03
189.2,1.586e+02,1.384e+03,2.787e+02,1.821e+03
190.8,1.614e+02,1.394e+03,2.782e+02,1.834e+03
192.3,2.002e+02,1.460e+03,2.546e+02,1.915e+03
193.8,2.397e+02,1.741e+03,2.755e+02,2.256e+03
195.4,2.592e+02,2.123e+03,2.962e+02,2.678e+03
196.9,2.973e+02,2.404e+03,3.353e+02,3.037e+03
198.4,3.479e+02,2.689e+03,3.762e+02,3.413e+03
199.9,4.120e+02,2.901e+03,4.508e+02,3.763e+03
